domain,category,severity,threat_sources
1win-nnn-official15.xyz,PHISHING,3,brand-imitation
1win-nnn-official16.xyz,PHISHING,3,brand-imitation
1win-nnn-official18.xyz,PHISHING,3,brand-imitation
1win-nnn-official6.xyz,PHISHING,3,brand-imitation
1win-official-new-a.xyz,PHISHING,3,brand-imitation
1win-official-new-b.xyz,PHISHING,3,brand-imitation
1win-official-new-c.xyz,PHISHING,3,brand-imitation
1win-official-wtm1.casino,PHISHING,3,brand-imitation
1win-official-wtm1.fun,PHISHING,3,brand-imitation
1win-official-zerkalo10.xyz,PHISHING,3,brand-imitation
1win-official-zerkalo11.xyz,PHISHING,3,brand-imitation
1win-official-zerkalo13.xyz,PHISHING,3,brand-imitation
1win-official-zerkalo5.xyz,PHISHING,3,brand-imitation
1win-official-zerkalo6.xyz,PHISHING,3,brand-imitation
1win-official-zerkalo7.xyz,PHISHING,3,brand-imitation
1win-official14.xyz,PHISHING,3,brand-imitation
1win-official15.xyz,PHISHING,3,brand-imitation
1win-official16.xyz,PHISHING,3,brand-imitation
1win-official17.xyz,PHISHING,3,brand-imitation
1win-official18.xyz,PHISHING,3,brand-imitation
1win-official19.xyz,PHISHING,3,brand-imitation
1win-official2.buzz,PHISHING,3,brand-imitation
1win-official20.xyz,PHISHING,3,brand-imitation
1win-official21.xyz,PHISHING,3,brand-imitation
1win-official3.buzz,PHISHING,3,brand-imitation
1win-official4.buzz,PHISHING,3,brand-imitation
1win-officialniy-site.space,PHISHING,3,brand-imitation
1win-officials17.xyz,PHISHING,3,brand-imitation
1win-officials18.xyz,PHISHING,3,brand-imitation
1win-officials19.xyz,PHISHING,3,brand-imitation
1win-officials21.xyz,PHISHING,3,brand-imitation
1win-officials22.xyz,PHISHING,3,brand-imitation
1win-officials24.xyz,PHISHING,3,brand-imitation
1win-officials26.xyz,PHISHING,3,brand-imitation
1win-okn-official11.xyz,PHISHING,3,brand-imitation
1win-okn-official12.xyz,PHISHING,3,brand-imitation
1win-okn-official15.xyz,PHISHING,3,brand-imitation
1win-okn-official16.xyz,PHISHING,3,brand-imitation
1win-okn-official17.xyz,PHISHING,3,brand-imitation
1win-okn-official18.xyz,PHISHING,3,brand-imitation
1win-okn-official21.fun,PHISHING,3,brand-imitation
1win-okn-official22.fun,PHISHING,3,brand-imitation
1win-okn-official23.fun,PHISHING,3,brand-imitation
1win-okn-official5.xyz,PHISHING,3,brand-imitation
1win-ooo-official10.xyz,PHISHING,3,brand-imitation
1win-ooo-official11.xyz,PHISHING,3,brand-imitation
1win-ooo-official13.xyz,PHISHING,3,brand-imitation
1win-ooo-official15.xyz,PHISHING,3,brand-imitation
1win-ooo-official9.xyz,PHISHING,3,brand-imitation
1win-pas-official10.xyz,PHISHING,3,brand-imitation
1win-pas-official11.xyz,PHISHING,3,brand-imitation
1win-pas-official12.xyz,PHISHING,3,brand-imitation
1win-pas-official13.xyz,PHISHING,3,brand-imitation
1win-pas-official15.xyz,PHISHING,3,brand-imitation
1win-pas-official17.fun,PHISHING,3,brand-imitation
1win-pas-official18.fun,PHISHING,3,brand-imitation
1win-pas-official19.fun,PHISHING,3,brand-imitation
1win-pas-official20.fun,PHISHING,3,brand-imitation
1win-pas-official21.fun,PHISHING,3,brand-imitation
1win-pas-official5.xyz,PHISHING,3,brand-imitation
1win-pas-official8.xyz,PHISHING,3,brand-imitation
1win-pas-official9.xyz,PHISHING,3,brand-imitation
1win-qeydiyyat-login-az.com,PHISHING,3,brand-imitation
1win-ujm-official11.xyz,PHISHING,3,brand-imitation
1win-ujm-official12.xyz,PHISHING,3,brand-imitation
1win-ujm-official6.xyz,PHISHING,3,brand-imitation
1win-ujm-official7.xyz,PHISHING,3,brand-imitation
1win-ujm-official9.xyz,PHISHING,3,brand-imitation
1win-waq-official10.fun,PHISHING,3,brand-imitation
1win-waq-official7.xyz,PHISHING,3,brand-imitation
1win-waq-official9.fun,PHISHING,3,brand-imitation
1win-wsx-official10.xyz,PHISHING,3,brand-imitation
1win-wsx-official12.xyz,PHISHING,3,brand-imitation
1win-wsx-official5.xyz,PHISHING,3,brand-imitation
1win-wsx-official6.xyz,PHISHING,3,brand-imitation
1win-wsx-official8.xyz,PHISHING,3,brand-imitation
1win-wsx-official9.xyz,PHISHING,3,brand-imitation
1win-www-official1.xyz,PHISHING,3,brand-imitation
1win-www-official10.xyz,PHISHING,3,brand-imitation
1win-www-official11.xyz,PHISHING,3,brand-imitation
1win-www-official12.xyz,PHISHING,3,brand-imitation
1win-www-official2.xyz,PHISHING,3,brand-imitation
1win-www-official3.xyz,PHISHING,3,brand-imitation
1win-www-official4.xyz,PHISHING,3,brand-imitation
1win-www-official5.xyz,PHISHING,3,brand-imitation
1win-www-official6.xyz,PHISHING,3,brand-imitation
1win-www-official7.xyz,PHISHING,3,brand-imitation
1win-www-official8.xyz,PHISHING,3,brand-imitation
1win-www-official9.xyz,PHISHING,3,brand-imitation
1win-yyy-official11.xyz,PHISHING,3,brand-imitation
1win-yyy-official12.xyz,PHISHING,3,brand-imitation
1win-yyy-official13.xyz,PHISHING,3,brand-imitation
1win-yyy-official9.xyz,PHISHING,3,brand-imitation
1win-zzz-official5.xyz,PHISHING,3,brand-imitation
1win-zzz-official6.xyz,PHISHING,3,brand-imitation
1winbk-official13.xyz,PHISHING,3,brand-imitation
1winbk-official16.xyz,PHISHING,3,brand-imitation
1winbk-official17.xyz,PHISHING,3,brand-imitation
1winbk-official18.xyz,PHISHING,3,brand-imitation
1winbk-official19.xyz,PHISHING,3,brand-imitation
1winbk-official20.xyz,PHISHING,3,brand-imitation
1winbk-official22.xyz,PHISHING,3,brand-imitation
1wincasinoofficialslots.xyz,PHISHING,3,brand-imitation
1winft.buzz,PHISHING,3,brand-imitation
1wirelessaccount-myrogersplan.net,PHISHING,3,brand-imitation
1xbet-accountregistration.com,PHISHING,3,brand-imitation
1xbet-ewallet.com,PHISHING,3,brand-imitation
1xbet-login-algerie.org,PHISHING,3,brand-imitation
1xbet-login-br.com,PHISHING,3,brand-imitation
1xbet-login-np.org,PHISHING,3,brand-imitation
1xbet-official-site.net,PHISHING,3,brand-imitation
1xbet-official.best,PHISHING,3,brand-imitation
1xbet-official.lol,PHISHING,3,brand-imitation
1xbet-official.ltd,PHISHING,3,brand-imitation
1xbet-official.vip,PHISHING,3,brand-imitation
1xbet-officiali.pro,PHISHING,3,brand-imitation
1xbetlogin.click,PHISHING,3,brand-imitation
1xbetloginmyanmar.click,PHISHING,3,brand-imitation
1xbetloginpk.click,PHISHING,3,brand-imitation
1xbitloginvip.com,PHISHING,3,brand-imitation
1xfarm.com,PHISHING,3,brand-imitation
1xneo-support.info,PHISHING,3,brand-imitation
1xslotscasinologin.com,PHISHING,3,brand-imitation
1zcrypto.com,PHISHING,3,brand-imitation
2-expire-update.com,PHISHING,3,brand-imitation
2000pinetworkclaim.com,PHISHING,3,brand-imitation
2024-update099.info,PHISHING,3,brand-imitation
2024-update120.info,PHISHING,3,brand-imitation
2024-update123.info,PHISHING,3,brand-imitation
2024-update127.info,PHISHING,3,brand-imitation
2024-update128.info,PHISHING,3,brand-imitation
2024-update171.info,PHISHING,3,brand-imitation
2024-update173.info,PHISHING,3,brand-imitation
2024-update178.info,PHISHING,3,brand-imitation
2024-update179.info,PHISHING,3,brand-imitation
2024-update201.info,PHISHING,3,brand-imitation
2024-update202.info,PHISHING,3,brand-imitation
2024-update210.info,PHISHING,3,brand-imitation
2024-update211.info,PHISHING,3,brand-imitation
2024-update212.info,PHISHING,3,brand-imitation
2024-update213.info,PHISHING,3,brand-imitation
2024-update221.info,PHISHING,3,brand-imitation
2024-update240.info,PHISHING,3,brand-imitation
2024-update287.info,PHISHING,3,brand-imitation
2024-update289.info,PHISHING,3,brand-imitation
2024-update298.info,PHISHING,3,brand-imitation
2024-update439.info,PHISHING,3,brand-imitation
2024-update450.info,PHISHING,3,brand-imitation
2024-update477.info,PHISHING,3,brand-imitation
2024-update528.info,PHISHING,3,brand-imitation
2024-update548.info,PHISHING,3,brand-imitation
2024-update549.info,PHISHING,3,brand-imitation
2024-update572.info,PHISHING,3,brand-imitation
2024-update712.info,PHISHING,3,brand-imitation
2024-update742.info,PHISHING,3,brand-imitation
2024-update745.info,PHISHING,3,brand-imitation
2024-update770.info,PHISHING,3,brand-imitation
2024-update777.info,PHISHING,3,brand-imitation
2024-update780.info,PHISHING,3,brand-imitation
2024-update789.info,PHISHING,3,brand-imitation
2024-update810.info,PHISHING,3,brand-imitation
2024-update815.info,PHISHING,3,brand-imitation
2024-update827.info,PHISHING,3,brand-imitation
2024-update892.info,PHISHING,3,brand-imitation
2024-update894.info,PHISHING,3,brand-imitation
2024-update928.info,PHISHING,3,brand-imitation
2024helpaccessclaims.info,PHISHING,3,brand-imitation
2024update-lhk.info,PHISHING,3,brand-imitation
2025-update093.info,PHISHING,3,brand-imitation
2025-update104.info,PHISHING,3,brand-imitation
2025-update115.info,PHISHING,3,brand-imitation
2025-update12.info,PHISHING,3,brand-imitation
2025-update129.info,PHISHING,3,brand-imitation
2025-update159.info,PHISHING,3,brand-imitation
2025-update190.info,PHISHING,3,brand-imitation
2025-update205.info,PHISHING,3,brand-imitation
2025-update24.info,PHISHING,3,brand-imitation
2025-update25.info,PHISHING,3,brand-imitation
2025-update26.info,PHISHING,3,brand-imitation
2025-update277.com,PHISHING,3,brand-imitation
2025-update277.info,PHISHING,3,brand-imitation
2025-update278.com,PHISHING,3,brand-imitation
2025-update278.info,PHISHING,3,brand-imitation
2025-update279.com,PHISHING,3,brand-imitation
2025-update280.info,PHISHING,3,brand-imitation
2025-update289.info,PHISHING,3,brand-imitation
2025-update307.com,PHISHING,3,brand-imitation
2025-update377.info,PHISHING,3,brand-imitation
2025-update421.info,PHISHING,3,brand-imitation
2025-update455.info,PHISHING,3,brand-imitation
2025-update47.info,PHISHING,3,brand-imitation
2025-update752.info,PHISHING,3,brand-imitation
2025-update829.com,PHISHING,3,brand-imitation
2025-update897.com,PHISHING,3,brand-imitation
2025claimactivity.org,PHISHING,3,brand-imitation
2025connect.cfd,PHISHING,3,brand-imitation
2026-update223.info,PHISHING,3,brand-imitation
2026-update414.info,PHISHING,3,brand-imitation
2026-update617.info,PHISHING,3,brand-imitation
2026-update627.info,PHISHING,3,brand-imitation
2026-update878.info,PHISHING,3,brand-imitation
2026token.vip,PHISHING,3,brand-imitation
2026winlogin.com,PHISHING,3,brand-imitation
203support.com,PHISHING,3,brand-imitation
20betloginj.com,PHISHING,3,brand-imitation
210104coinbase.com,PHISHING,3,brand-imitation
212133coinbase.com,PHISHING,3,brand-imitation
212493coinbase.com,PHISHING,3,brand-imitation
215720-coinbase.com,PHISHING,3,brand-imitation
215secure.com,PHISHING,3,brand-imitation
216135-coinbase.com,PHISHING,3,brand-imitation
21millionbitcoinshow.com,PHISHING,3,brand-imitation
21millionthebitcoin.com,PHISHING,3,brand-imitation
21millionthebitcoin.show,PHISHING,3,brand-imitation
21millionthebitcoinanthem.com,PHISHING,3,brand-imitation
21millionthebitcoinanthem.net,PHISHING,3,brand-imitation
21millionthebitcoinshow.app,PHISHING,3,brand-imitation
21millionthebitcoinshow.com,PHISHING,3,brand-imitation
21millionthebitcoinshow.show,PHISHING,3,brand-imitation
21millionwallet.com,PHISHING,3,brand-imitation
21stupdates.com,PHISHING,3,brand-imitation
220vault.com,PHISHING,3,brand-imitation
2222bet-login.org,PHISHING,3,brand-imitation
222betlogin.net,PHISHING,3,brand-imitation
223244-crypto.com,PHISHING,3,brand-imitation
22bet-login-pl-amp.net,PHISHING,3,brand-imitation
22bet-login-pl.net,PHISHING,3,brand-imitation
22hello88login.com,PHISHING,3,brand-imitation
22viploginwin.com,PHISHING,3,brand-imitation
22winlogin.com,PHISHING,3,brand-imitation
234683crypto.com,PHISHING,3,brand-imitation
234viplogink.com,PHISHING,3,brand-imitation
23betloginj.com,PHISHING,3,brand-imitation
23rootsfarm.com,PHISHING,3,brand-imitation
23vinlogin.com,PHISHING,3,brand-imitation
23win1login.com,PHISHING,3,brand-imitation
23winloginwin.com,PHISHING,3,brand-imitation
24-login.com,PHISHING,3,brand-imitation
247-support.com,PHISHING,3,brand-imitation
247billingsupport.com,PHISHING,3,brand-imitation
247billsupport.com,PHISHING,3,brand-imitation
247cryptotradeinvestments.com,PHISHING,3,brand-imitation
247helpsupportcc.com,PHISHING,3,brand-imitation
247newsupdatez.com,PHISHING,3,brand-imitation
247softwaresupport.com,PHISHING,3,brand-imitation
247supportbill.com,PHISHING,3,brand-imitation
247supportcs.com,PHISHING,3,brand-imitation
247supportnetwork.com,PHISHING,3,brand-imitation
247supporttech.com,PHISHING,3,brand-imitation
247trustmarket.com,PHISHING,3,brand-imitation
247trustmarkets.com,PHISHING,3,brand-imitation
24connect.sbs,PHISHING,3,brand-imitation
24farmait.com,PHISHING,3,brand-imitation
24gallerynft.com,PHISHING,3,brand-imitation
24h7dtechnicalsupport.vip,PHISHING,3,brand-imitation
24houraccountant.com,PHISHING,3,brand-imitation
24hourcustomersupport.com,PHISHING,3,brand-imitation
24hoursupport-tards.info,PHISHING,3,brand-imitation
24htechnicalsupport.vip,PHISHING,3,brand-imitation
24mysupport.com,PHISHING,3,brand-imitation
24x7crypto.com,PHISHING,3,brand-imitation
24x7serversupport.com,PHISHING,3,brand-imitation
257905t-crypto.com,PHISHING,3,brand-imitation
25badmintonrindonesia.com,PHISHING,3,brand-imitation
25badxmintonrindonesia.com,PHISHING,3,brand-imitation
25novansko-connection.cfd,PHISHING,3,brand-imitation
26betloginj.com,PHISHING,3,brand-imitation
2767login.com,PHISHING,3,brand-imitation
27northconnection.info,PHISHING,3,brand-imitation
289winlogink.com,PHISHING,3,brand-imitation
28betloginj.com,PHISHING,3,brand-imitation
28betloginslot.com,PHISHING,3,brand-imitation
28glogink.com,PHISHING,3,brand-imitation
28login.com,PHISHING,3,brand-imitation
28wallets.com,PHISHING,3,brand-imitation
2900betlogin.com,PHISHING,3,brand-imitation
298654crypto.com,PHISHING,3,brand-imitation
29betloginbet.com,PHISHING,3,brand-imitation
29dlogin.com,PHISHING,3,brand-imitation
2bong88login.com,PHISHING,3,brand-imitation
2bongloginvip.com,PHISHING,3,brand-imitation
2bridgeio.com,PHISHING,3,brand-imitation
2claim.lat,PHISHING,3,brand-imitation
2claimprices.click,PHISHING,3,brand-imitation
2claimultimaterewardhaven.click,PHISHING,3,brand-imitation
2fa-esl-org-verify.help,PHISHING,3,brand-imitation
2fa-esl-org-verify.sbs,PHISHING,3,brand-imitation
2fa-esl-org-verify0.sbs,PHISHING,3,brand-imitation
2fa-esl-org-verify1.sbs,PHISHING,3,brand-imitation
2fa-presaerch-account.sbs,PHISHING,3,brand-imitation
2fa-secureverlvy.help,PHISHING,3,brand-imitation
2fapinetvault.org,PHISHING,3,brand-imitation
2fasupportdhl.com,PHISHING,3,brand-imitation
2llllogin.com,PHISHING,3,brand-imitation
2login-freedom5g-mobile.net,PHISHING,3,brand-imitation
2login-freedommobiie.com,PHISHING,3,brand-imitation
2mintokz.sbs,PHISHING,3,brand-imitation
2myaccount-rogersdashboard.net,PHISHING,3,brand-imitation
2rogers-onebill-update.net,PHISHING,3,brand-imitation
2rogersbill-accountupdate.net,PHISHING,3,brand-imitation
2rootsfarm.com,PHISHING,3,brand-imitation
2secure-freedommobile.com,PHISHING,3,brand-imitation
2secure.sbs,PHISHING,3,brand-imitation
2treasurevault.click,PHISHING,3,brand-imitation
2xcustomersupport.com,PHISHING,3,brand-imitation
2xtoken.com,PHISHING,3,brand-imitation
30betloginj.com,PHISHING,3,brand-imitation
3124-ionos-webmail-login.com,PHISHING,3,brand-imitation
312betloginj.com,PHISHING,3,brand-imitation
312reconnectnow.com,PHISHING,3,brand-imitation
31495julianafarms.info,PHISHING,3,brand-imitation
318bet-login.com,PHISHING,3,brand-imitation
3243-claim.sbs,PHISHING,3,brand-imitation
3245login.com,PHISHING,3,brand-imitation
32win3login.com,PHISHING,3,brand-imitation
32winloginwin.com,PHISHING,3,brand-imitation
3333tokens.vip,PHISHING,3,brand-imitation
333vinlogin.com,PHISHING,3,brand-imitation
33betlogin.net,PHISHING,3,brand-imitation
33kinglogin.com,PHISHING,3,brand-imitation
33layerupdate.info,PHISHING,3,brand-imitation
33vinlogin.com,PHISHING,3,brand-imitation
33win02login.com,PHISHING,3,brand-imitation
33winapplogin.com,PHISHING,3,brand-imitation
33winloginapp.com,PHISHING,3,brand-imitation
33winlogingame.com,PHISHING,3,brand-imitation
33winloginlink.com,PHISHING,3,brand-imitation
33wwinlogin.com,PHISHING,3,brand-imitation
360accountingpro.net,PHISHING,3,brand-imitation
360cryptobank.com,PHISHING,3,brand-imitation
360cryptobanking.com,PHISHING,3,brand-imitation
360cryptocoins.com,PHISHING,3,brand-imitation
360updater.com,PHISHING,3,brand-imitation
3633betloginj.com,PHISHING,3,brand-imitation
365accountant.com,PHISHING,3,brand-imitation
365betlogin.net,PHISHING,3,brand-imitation
365billsupport.com,PHISHING,3,brand-imitation
365cacuoclogin.com,PHISHING,3,brand-imitation
365ccbillsupport.com,PHISHING,3,brand-imitation
365connect.sbs,PHISHING,3,brand-imitation
365helpsupport.com,PHISHING,3,brand-imitation
365irelogin.info,PHISHING,3,brand-imitation
365japanupdate.com,PHISHING,3,brand-imitation
365loginoffice.icu,PHISHING,3,brand-imitation
365oklogin.com,PHISHING,3,brand-imitation
365okloginbet.com,PHISHING,3,brand-imitation
365remotesupport.com,PHISHING,3,brand-imitation
365securefiles.org,PHISHING,3,brand-imitation
365secureit.com,PHISHING,3,brand-imitation
365support247.com,PHISHING,3,brand-imitation
365supports.com,PHISHING,3,brand-imitation
365techvault.com,PHISHING,3,brand-imitation
365tokyoupdate.com,PHISHING,3,brand-imitation
368betlinklogin.com,PHISHING,3,brand-imitation
369superslotlogin.com,PHISHING,3,brand-imitation
36tlogink.com,PHISHING,3,brand-imitation
36wincasinologin.com,PHISHING,3,brand-imitation
36winlinklogin.com,PHISHING,3,brand-imitation
36winloginslot.com,PHISHING,3,brand-imitation
36winloginwin.com,PHISHING,3,brand-imitation
371brllogin.com,PHISHING,3,brand-imitation
37alogin.com,PHISHING,3,brand-imitation
385betloginj.com,PHISHING,3,brand-imitation
388goallogin.com,PHISHING,3,brand-imitation
389winlogink.com,PHISHING,3,brand-imitation
38thailogin.net,PHISHING,3,brand-imitation
38thalogin.com,PHISHING,3,brand-imitation
38thlogin.com,PHISHING,3,brand-imitation
393betloginj.com,PHISHING,3,brand-imitation
39login.com,PHISHING,3,brand-imitation
3aaanft.org,PHISHING,3,brand-imitation
3acresfarms.com,PHISHING,3,brand-imitation
3cconnections.org,PHISHING,3,brand-imitation
3d-secure-pay.life,PHISHING,3,brand-imitation
3d-secure.life,PHISHING,3,brand-imitation
3dartwallet.com,PHISHING,3,brand-imitation
3dayscrypto.com,PHISHING,3,brand-imitation
3dbetlogin.com,PHISHING,3,brand-imitation
3dcgvault.com,PHISHING,3,brand-imitation
3dctoken.com,PHISHING,3,brand-imitation
3dfarmlab.com,PHISHING,3,brand-imitation
3dmodelbridges.com,PHISHING,3,brand-imitation
3dsecure-ca.info,PHISHING,3,brand-imitation
3dsecure.info,PHISHING,3,brand-imitation
3dsecurepayment.com,PHISHING,3,brand-imitation
3dsecureverify.info,PHISHING,3,brand-imitation
3dsverify.sbs,PHISHING,3,brand-imitation
3fmint.xyz,PHISHING,3,brand-imitation
3itrust.com,PHISHING,3,brand-imitation
3itrustapp.com,PHISHING,3,brand-imitation
3kautologin.com,PHISHING,3,brand-imitation
3kdubailogin.com,PHISHING,3,brand-imitation
3kingloginvip.com,PHISHING,3,brand-imitation
